Mois	tempmin	tempmax	tempmoy	2014
1	59	302	166.50
1	30	198	113.38
1	11	113	56.50
1	2	19	8.13
1	1	3	1.63
1	1	3	1.63
1	1	3	1.25
1	1	3	1.38
1	1	3	1.25
1	0	2	1.00
1	1	2	1.25
1	1	2	1.13
1	1	2	1.13
1	1	3	1.38
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	7	4.00
1	4	112	45.38
1	18	212	103.38
1	31	334	173.50
1	43	392	207.75
1	39	387	230.25
1	19	356	192.88
1	29	288	132.88
1	12	130	64.38
1	3	33	9.38
1	1	3	1.38
1	1	3	1.50
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.25
1	1	3	1.38
1	1	3	1.38
1	1	3	1.25
1	1	3	1.38
1	1	2	1.25
1	1	3	1.38
1	1	3	1.25
1	1	7	2.63
1	5	92	23.63
1	19	220	64.13
1	49	330	106.63
1	59	383	148.38
1	30	400	150.75
1	57	335	135.75
1	38	219	86.88
1	15	94	48.50
1	3	31	9.88
1	1	3	1.38
1	1	3	1.50
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	9	3.50
1	10	105	53.63
1	60	228	144.25
1	62	348	210.13
1	75	399	252.75
1	99	399	269.88
1	134	414	221.75
1	41	245	139.88
1	15	99	64.75
1	3	55	17.13
1	1	3	1.75
1	1	3	1.25
1	1	3	1.25
1	1	3	1.50
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	7	4.00
1	15	92	43.50
1	74	219	117.13
1	111	331	201.63
1	81	437	279.38
1	90	397	254.13
1	66	387	179.88
1	39	294	144.88
1	16	192	68.38
1	4	63	15.75
1	1	5	2.00
1	1	3	1.50
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	7	3.13
1	11	86	34.75
1	30	217	93.00
1	48	334	138.75
1	60	390	189.38
1	48	393	177.38
1	34	317	144.25
1	29	207	94.25
1	18	98	50.63
1	5	34	12.38
1	1	3	1.75
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	0	3	1.13
1	0	3	1.00
1	0	3	1.13
1	0	3	1.13
1	0	3	1.00
1	0	3	1.00
1	0	2	1.00
1	0	3	1.13
1	0	3	1.13
1	0	3	1.13
1	1	12	5.75
1	9	103	60.63
1	24	242	142.88
1	39	365	247.25
1	68	579	322.63
1	109	507	314.63
1	64	425	257.75
1	45	243	148.13
1	27	145	69.75
1	4	50	13.63
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.25
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	1	9	3.50
1	8	84	32.63
1	48	228	92.38
1	101	368	166.63
1	143	404	247.88
1	142	409	241.88
1	98	398	214.88
1	37	309	129.00
1	18	179	68.25
1	3	62	17.00
1	1	4	1.88
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	3	1.25
1	1	6	3.13
1	12	38	25.25
1	29	155	78.13
1	59	206	133.25
1	47	338	188.88
1	65	275	174.63
1	48	297	167.88
1	31	203	100.75
1	10	102	44.38
1	3	34	11.00
1	1	3	1.50
1	1	2	1.13
1	1	2	1.13
1	0	2	1.00
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	5	2.88
1	5	47	24.25
1	25	119	68.25
1	25	188	107.88
1	60	308	155.25
1	46	395	210.00
1	33	392	207.13
1	28	314	147.50
1	17	187	69.88
1	6	62	16.75
1	1	4	1.50
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	0	2	1.00
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	13	5.00
1	4	87	47.50
1	15	267	133.13
1	16	390	214.38
1	14	459	295.63
1	62	459	345.38
1	108	394	285.63
1	39	343	190.50
1	24	172	97.63
1	3	68	21.75
1	1	3	1.75
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	1	2	1.13
1	1	10	5.00
1	15	119	55.00
1	38	280	129.50
1	50	361	187.38
1	68	458	282.88
1	59	456	278.75
1	61	381	220.25
1	49	329	174.13
1	22	204	93.63
1	4	80	23.88
1	1	8	2.38
1	1	2	1.38
1	1	3	1.25
1	1	3	1.38
1	1	3	1.38
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	0	3	1.13
1	1	3	1.25
1	1	2	1.13
1	1	2	1.13
1	1	10	4.75
1	12	69	36.13
1	42	150	96.50
1	53	329	210.75
1	62	457	237.38
1	72	395	271.38
1	56	392	185.75
1	38	346	166.75
1	16	210	88.75
1	3	83	20.63
1	1	7	2.25
1	1	3	1.50
1	1	3	1.38
1	1	2	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	3	1.25
1	0	2	1.00
1	1	9	4.13
1	18	118	49.13
1	46	275	136.13
1	61	379	220.13
1	80	416	287.13
1	131	442	303.63
1	128	439	256.13
1	83	355	203.50
1	33	223	98.13
1	6	88	26.88
1	1	8	2.75
1	1	2	1.25
1	1	2	1.25
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	0	2	1.00
1	1	2	1.38
1	1	2	1.25
1	1	2	1.38
1	1	2	1.13
1	0	2	1.00
1	0	2	1.00
1	1	2	1.13
1	1	20	7.38
1	10	126	54.13
1	38	291	119.38
1	52	356	171.63
1	65	464	202.00
1	38	463	232.13
1	75	369	210.38
1	60	261	172.63
1	25	205	92.38
1	5	54	17.50
1	1	7	2.25
1	1	2	1.25
1	1	2	1.38
1	1	3	1.50
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.38
1	0	2	1.00
1	0	2	1.13
1	1	2	1.25
1	0	2	1.00
1	1	2	1.13
1	0	2	1.00
1	1	13	7.00
1	7	125	52.50
1	24	268	118.63
1	67	363	190.63
1	68	433	256.13
1	57	432	226.88
1	59	400	210.25
1	44	356	150.63
1	25	138	74.38
1	6	33	18.38
1	1	4	1.63
1	1	2	1.38
1	1	3	1.50
1	1	3	1.38
1	1	2	1.25
1	1	2	1.25
1	1	2	1.13
1	1	2	1.25
1	1	2	1.25
1	1	2	1.13
1	1	2	1.25
1	1	2	1.13
1	1	3	1.25
1	1	2	1.13
1	1	17	8.75
1	13	152	81.13
1	61	276	178.63
1	80	393	251.13
1	118	462	305.13
1	116	489	347.63
1	93	444	265.63
1	69	291	200.13
1	36	228	115.13
1	9	89	28.75
1	1	10	2.50
1	1	2	1.25
1	1	3	1.25
1	1	2	1.25
1	1	3	1.50
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.13
1	1	2	1.25
1	1	2	1.25
1	1	3	1.25
1	1	3	1.25
1	1	3	1.38
1	1	24	8.13
1	11	225	58.75
1	24	326	136.25
1	40	392	230.50
1	50	410	233.63
1	52	429	232.50
1	35	420	214.25
1	26	367	178.50
1	19	239	104.38
1	7	96	30.13
1	1	12	3.63
1	1	3	1.50
1	1	3	1.50
1	1	3	1.38
1	1	3	1.38
1	1	3	1.25
1	1	3	1.25
1	1	3	1.38
1	1	3	1.63
1	1	3	1.25
1	1	3	1.25
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	34	11.38
1	12	132	57.50
1	52	288	124.63
1	73	313	173.25
1	77	322	180.38
1	91	384	185.75
1	81	381	196.25
1	56	373	150.63
1	22	243	67.13
1	4	119	25.38
1	1	8	2.88
1	1	3	1.38
1	1	3	1.25
1	1	3	1.50
1	1	3	1.25
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	3	1.38
1	1	29	10.63
1	19	159	63.63
1	39	317	155.63
1	53	422	223.63
1	51	425	245.00
1	44	486	260.38
1	42	414	238.38
1	36	288	154.63
1	22	150	85.13
1	4	55	24.25
1	1	15	3.75
1	1	3	1.38
1	1	3	1.25
1	1	2	1.13
1	1	3	1.50
1	1	3	1.25
1	1	3	1.50
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	20	7.25
2	5	204	64.88
2	24	281	148.50
2	33	338	173.25
2	49	460	220.13
2	49	454	211.25
2	37	407	156.50
2	40	298	105.50
2	21	152	66.50
2	6	57	19.75
2	1	8	2.63
2	1	3	1.50
2	1	3	1.50
2	1	3	1.50
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.50
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	19	9.88
2	19	77	43.13
2	61	191	126.00
2	116	267	199.13
2	126	453	280.88
2	172	468	296.50
2	127	465	272.13
2	79	351	203.00
2	93	191	125.00
2	16	65	33.13
2	1	11	3.63
2	1	3	1.50
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	16	7.75
2	9	157	73.00
2	27	318	147.75
2	83	434	263.13
2	82	489	320.50
2	65	483	308.25
2	55	393	251.25
2	41	316	174.38
2	31	148	80.38
2	7	58	30.00
2	1	9	3.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	2	23	6.75
2	11	147	47.50
2	18	305	109.88
2	35	424	165.38
2	105	491	253.63
2	56	483	250.38
2	55	505	265.63
2	46	431	207.25
2	31	211	105.13
2	10	110	42.38
2	1	11	4.13
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	4	1.50
2	1	27	7.50
2	9	156	63.38
2	17	295	139.13
2	44	438	216.88
2	72	526	276.50
2	79	507	259.50
2	53	509	244.38
2	25	435	180.50
2	13	283	112.88
2	5	133	44.25
2	1	20	5.00
2	1	3	1.38
2	1	3	1.38
2	1	4	1.50
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	2	1.25
2	1	3	1.50
2	1	30	13.38
2	12	147	67.38
2	50	320	149.50
2	69	455	260.50
2	63	506	287.50
2	111	513	312.00
2	138	459	302.88
2	122	434	248.50
2	47	310	144.25
2	9	135	53.88
2	1	25	7.00
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.38
2	1	23	9.13
2	8	125	51.88
2	24	259	100.63
2	39	383	140.25
2	35	420	151.88
2	47	415	172.88
2	50	466	165.63
2	75	415	155.00
2	30	241	82.75
2	11	40	23.88
2	1	13	3.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	0	3	1.13
2	1	3	1.25
2	0	3	1.13
2	0	3	1.25
2	0	3	1.13
2	0	3	1.13
2	1	22	12.25
2	27	100	60.13
2	68	258	158.63
2	120	360	251.13
2	128	542	303.13
2	148	423	286.50
2	95	457	257.00
2	76	389	211.38
2	31	256	124.25
2	11	119	40.50
2	1	16	5.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	31	14.88
2	15	159	74.75
2	70	287	145.13
2	74	447	215.00
2	63	638	307.25
2	84	485	285.75
2	86	451	261.38
2	46	353	209.50
2	26	286	139.88
2	4	139	53.38
2	1	22	6.63
2	1	3	1.25
2	1	3	1.25
2	1	3	1.50
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	0	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	0	3	1.00
2	0	3	1.13
2	2	35	17.50
2	26	189	96.25
2	93	364	212.13
2	185	490	328.75
2	207	544	327.38
2	139	518	287.50
2	73	469	276.63
2	55	354	219.63
2	51	216	126.88
2	12	58	38.25
2	1	9	3.00
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	0	3	1.13
2	1	3	1.25
2	2	38	19.63
2	21	189	110.50
2	101	349	218.38
2	133	468	355.75
2	195	552	407.13
2	216	538	358.38
2	193	478	338.63
2	121	370	229.25
2	45	230	125.00
2	14	103	49.38
2	1	18	4.75
2	1	3	1.25
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	4	1.50
2	2	56	25.50
2	46	190	117.38
2	90	357	232.63
2	148	476	344.75
2	104	544	403.88
2	76	564	425.25
2	35	546	394.50
2	46	542	313.00
2	28	312	177.13
2	12	170	61.13
2	1	26	6.88
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	4	1.88
2	3	56	25.38
2	26	128	72.13
2	16	289	163.00
2	68	415	248.63
2	70	505	304.38
2	101	560	347.63
2	112	530	300.25
2	86	477	229.13
2	22	337	156.63
2	6	174	69.75
2	1	38	9.63
2	1	3	1.63
2	1	3	1.38
2	1	3	1.50
2	1	2	1.25
2	1	3	1.38
2	1	3	1.38
2	1	3	1.38
2	0	3	1.13
2	1	3	1.25
2	1	3	1.38
2	0	3	1.25
2	0	2	1.13
2	1	3	1.38
2	2	68	27.38
2	21	217	81.63
2	25	364	180.13
2	43	422	277.50
2	47	512	327.00
2	107	543	349.38
2	114	547	329.13
2	85	475	247.75
2	84	343	171.50
2	32	177	73.50
2	2	36	11.38
2	1	3	1.75
2	1	2	1.50
2	1	3	1.25
2	1	2	1.25
2	1	2	1.13
2	1	2	1.13
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	2	1.13
2	1	2	1.13
2	1	3	1.25
2	1	3	1.38
2	2	44	17.13
2	23	198	86.50
2	56	353	170.38
2	83	461	257.38
2	104	530	289.25
2	68	556	297.25
2	45	561	277.13
2	23	491	210.38
2	21	354	127.63
2	8	186	51.88
2	1	41	8.13
2	1	3	1.88
2	1	2	1.38
2	1	3	1.25
2	1	2	1.25
2	1	2	1.13
2	1	3	1.25
2	1	2	1.13
2	1	2	1.13
2	1	2	1.13
2	1	2	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.63
2	2	76	24.13
2	12	203	91.63
2	33	350	175.88
2	60	504	254.50
2	49	580	293.13
2	29	573	288.00
2	22	579	274.63
2	19	506	225.00
2	13	369	147.50
2	5	197	58.75
2	1	43	8.38
2	1	3	1.75
2	1	3	1.50
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	4	1.63
2	5	57	24.88
2	26	223	98.50
2	25	356	184.88
2	43	509	269.75
2	55	564	352.13
2	71	580	332.13
2	67	586	300.88
2	63	514	263.63
2	49	377	178.25
2	37	203	76.50
2	2	47	10.88
2	1	3	1.75
2	1	3	1.50
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	5	2.00
2	4	59	29.63
2	19	222	115.75
2	45	395	236.25
2	62	514	308.25
2	87	581	378.50
2	101	573	399.38
2	87	579	359.50
2	55	499	291.88
2	32	368	188.00
2	12	195	73.25
2	2	56	12.13
2	1	3	1.75
2	1	3	1.50
2	1	2	1.38
2	1	3	1.38
2	1	3	1.38
2	1	2	1.13
2	1	2	1.13
2	1	2	1.13
2	1	3	1.25
2	1	2	1.25
2	1	2	1.25
2	0	2	1.13
2	1	3	1.63
2	4	64	26.00
2	23	235	106.13
2	47	409	202.38
2	65	522	291.63
2	60	588	337.88
2	66	575	334.00
2	70	555	336.88
2	137	476	324.13
2	82	344	204.00
2	24	184	86.50
2	3	47	17.25
2	1	3	1.88
2	1	3	1.50
2	1	2	1.38
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	4	2.25
2	4	76	41.50
2	59	249	157.88
2	117	422	291.00
2	133	540	415.00
2	177	630	475.13
2	135	603	487.13
2	80	588	467.75
2	42	489	336.00
2	32	318	202.13
2	22	164	82.50
2	3	53	17.00
2	1	4	2.00
2	1	3	1.50
2	1	3	1.63
2	1	3	1.50
2	1	3	1.38
2	1	3	1.50
2	1	3	1.38
2	1	3	1.25
2	1	3	1.50
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	5	2.25
2	3	74	26.38
2	33	249	101.25
2	53	421	176.88
2	44	537	231.00
2	65	601	273.88
2	62	592	296.75
2	85	569	294.63
2	63	486	232.88
2	49	363	168.75
2	20	196	71.75
2	3	52	13.38
2	1	3	1.75
2	1	3	1.63
2	1	3	1.50
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.38
2	1	5	2.63
2	1	89	45.50
2	5	249	124.88
2	32	424	275.75
2	91	535	356.13
2	122	637	417.75
2	84	593	375.25
2	67	574	324.13
2	65	471	244.38
2	42	366	145.13
2	13	211	70.13
2	2	59	12.00
2	1	3	1.75
2	1	3	1.25
2	1	3	1.25
2	0	3	1.25
2	1	3	1.38
2	1	3	1.50
2	1	2	1.13
2	0	3	1.13
2	0	3	1.25
2	0	2	1.00
2	0	3	1.13
2	0	2	1.00
2	1	4	2.25
2	2	86	31.50
2	14	254	113.50
2	31	445	187.50
2	62	525	254.63
2	62	618	297.50
2	95	590	348.13
2	71	546	299.50
2	74	493	243.63
2	56	384	170.38
2	12	175	80.38
2	2	50	12.75
2	1	5	2.13
2	1	3	1.50
2	1	3	1.25
2	1	3	1.50
2	1	3	1.38
2	1	3	1.50
2	1	3	1.38
2	1	3	1.50
2	1	3	1.38
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	5	2.50
2	5	90	46.63
2	24	270	152.63
2	56	443	255.63
2	101	556	313.38
2	133	623	368.63
2	151	608	376.75
2	95	601	355.50
2	57	525	294.13
2	41	400	185.13
2	19	230	86.75
2	3	65	14.38
2	1	4	1.75
2	1	3	1.50
2	1	3	1.50
2	1	2	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	2	1.13
2	1	3	1.25
2	1	6	3.38
2	3	96	49.75
2	31	313	180.63
2	66	441	305.50
2	85	637	391.13
2	55	736	439.25
2	42	613	409.25
2	77	606	427.13
2	70	530	314.63
2	45	402	233.25
2	13	232	114.75
2	2	72	24.88
2	1	4	2.13
2	1	3	1.50
2	1	3	1.50
2	1	3	1.38
2	0	3	1.13
2	0	2	1.13
2	1	3	1.38
2	1	2	1.25
2	1	2	1.13
2	1	3	1.38
2	1	2	1.25
2	0	2	1.00
2	1	5	3.00
2	9	98	45.63
2	44	284	134.00
2	107	454	255.00
2	148	576	376.00
2	179	637	438.50
2	237	704	471.75
2	84	661	415.38
2	45	545	337.63
2	19	406	222.25
2	9	253	112.50
2	2	78	25.88
2	1	6	2.38
2	1	3	1.63
2	1	3	1.63
2	1	3	1.25
2	1	3	1.25
2	0	3	1.13
2	1	2	1.13
2	1	2	1.13
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	7	3.50
2	9	157	56.75
2	52	297	144.25
2	74	455	273.38
2	64	578	368.38
2	64	718	475.25
2	100	674	526.88
2	88	611	442.25
2	46	536	341.25
2	23	409	237.75
2	25	244	110.38
2	3	74	24.88
2	1	5	2.00
2	1	3	1.38
2	1	3	1.38
2	1	3	1.25
2	1	3	1.25
2	1	3	1.25
2	1	3	1.50
2	1	3	1.38
2	1	4	1.75
